x	y
31422.40625	29592.75781
31423.40625	29585.35742
31423.6582	28289.00781
31423.97461	29723.49805
31424.00781	29640.15625
31424.3418	28480.06055
31424.66992	28894.54297
31425.11914	29304.09961
31425.20703	29618.05664
31425.30664	29564.85742
31425.80664	29572.25781
31426.83008	28888.86719
31426.90625	29015.25781
31427.00781	29604.55664
31427.02734	29731.44336
31428.00781	29607.35742
31428.50781	29622.95703
31429.4043	28969.08203
31429.40625	29663.95703
31429.50781	29573.85742
31429.5293	29737.17773
31429.77148	29758.95117
31429.84375	29634.625
31429.99805	29791.31055
31430.07813	28307.50195
31430.20703	29642.15625
31430.61523	29741.92969
31430.81445	28465.49609
31430.91602	28318.66211
31431.36719	28494.46484
31431.51367	29637.40625
31431.91211	29721.29688
31432.40625	29538.85742
31434.40625	29591.95703
31434.40625	29615.55664
31434.80664	29636.05664
31434.96875	29720.88477
31435.08789	29668.23828
31435.11133	29628.85547
31435.1543	29288.00586
31435.26367	29751.82813
31435.30664	29877.35742
31435.34766	28886.63281
31435.40625	28995.35742
31435.60742	29614.95703
31436.00391	29844.9707
31436.30469	29178.35742
31436.61523	28954.95313
31436.73633	29924.18359
31436.75	29667.69727
31436.89844	28246.80078
31437.19531	29697.39063
31437.38477	28912.26563
31437.60742	29604.95703
31437.94141	29759.57031
31437.97266	29645.45898
31438.33008	29709.17969
31439.10742	29772.65625
31439.26367	28311.34766
31439.30664	29894.45703
31439.30664	29643.45703
31439.50781	29868.25781
31439.66406	29600.25977
31439.90625	29634.35742
31440.30664	29625.35742
31440.85742	29726.68359
31440.90625	28916.88672
31441.02344	29738.25
31441.20703	29774.95703
31441.33008	29751.4043
31441.40625	29603.65625
31441.50781	29609.45703
31441.625	29273.43359
31441.875	28905.58203
31442.5957	29722.68555
31442.90625	29582.35742
31443.21875	29691.08008
31443.29492	29614.1875
31443.66992	29261.77734
31443.70703	29588.85742
31443.83984	29594.94727
31444.30664	29664.75781
31444.4082	29734.07813
31444.46484	29754.91016
31444.8418	29601.9375
31445.08398	29741.2168
31445.20703	29866.15625
31445.50781	29598.65625
31446.00781	29757.65625
31446.11133	29443.83594
31446.13672	29758.4375
31446.25	29207.30078
31446.38672	29764.97852
31446.50781	29754.55664
31446.68555	29645.67383
31447.99609	29738.62891
31448.24414	29604.34766
31448.92969	29728.45117
31449.36328	29046.97852
31449.87109	29184.49219
31449.95313	29713.14453
31450.38672	29726.31641
31450.80078	28917.41992
31451.00781	29784.65625
31451.01953	29751.73047
31451.13867	28886.04883
31451.4668	29271.57422
31451.70703	29718.65625
31451.86719	28791.27148
31452.25781	28300.74805
31452.30469	28787.60938
31452.38281	29610.12695
31452.81055	29278.7168
31453.00781	29627.35742
31453.60742	29621.05664
31453.68555	28778.88867
31454.69727	29598.08398
31454.99805	29692.57617
31455.20703	29751.75781
31455.25977	29632.02539
31455.79297	29763.01758
31456.04688	28766.65234
31456.55078	29635.60352
31456.70313	28065.06055
31457.40625	29762.35742
31457.57227	29659.19531
31457.67383	29728.22852
31458.48047	28270.95508
31458.70703	29842.11523
31459.08594	28001.4043
31459.24414	28093.23047
31459.80664	29773.25781
31459.82617	29598.97656
31459.90625	29753.65625
31459.93945	29661.37891
31460.14063	29290.36133
31460.24414	28749.34961
31460.25781	28351.29883
31460.36328	29983.18945
31460.78516	29645.16602
31461.50781	29681.05664
31461.66406	29850.5293
31462.8457	29618.95508
31463.22656	28802.83008
31463.48242	28165.76563
31463.86523	28491.32227
31464.1543	29582.93945
31464.45898	29274.80273
31466.60742	29744.35742
31466.88672	29060.36328
31468.33984	28423.93359
31468.40625	28831.31055
31468.51367	29640.60547
31468.90625	29785.55664
31468.98438	29190.05859
31469.32813	29268.93555
31469.37109	29948.81055
31469.64844	29984.86914
31470.01172	29501.90625
31470.36719	28882.40039
31470.77734	29507.13867
31471.09961	29632.83594
31471.25586	28603.30273
31471.58203	28235.90039
31471.74219	29699.90039
31472.01172	29535.26758
31472.07031	28240.53125
31472.41211	28898.85547
31472.46094	29679.84961
31472.54883	29938.50195
31472.55859	29294.58008
31472.90625	29766.55664
31473.30664	29795.15625
31473.34375	28588.94531
31473.41992	29839.14453
31473.70703	29753.85742
31473.71484	29308.28125
31473.80273	28708.12109
31474.40625	29775.65625
31474.50781	29777.35742
31474.55664	29807.37109
31474.69141	29661.80664
31474.88477	29097.96875
31475.00781	29762.45703
31475.08008	29282.30078
31475.40625	29741.75781
31475.50781	29776.05664
31475.73242	29111.98047
31475.79102	29016.89844
31475.94531	28970.41211
31477.88281	28270.0293
31478.90625	29267.15625
31478.98828	29906.66406
31479.20703	29756.65625
31479.31836	29642.52734
31479.87891	29638.60742
31480.73438	29843.96484
31481.04883	29833.60156
31481.40625	29775.55664
31482.18164	29736.3457
31482.41406	29050.9375
31482.50195	29621.13867
31482.67188	29270.32227
31482.80859	29889.42578
31482.88477	29804.8418
31483.40039	29225.26172
31483.43945	28928.58789
31483.79883	28419.48828
31483.89063	29187.64063
31484.10742	29532.68555
31484.25781	28632.69922
31484.31641	29023.58398
31484.96484	28857.70898
31485.20703	29779.75781
31485.42578	29694.89844
31485.5918	29640.10938
31485.625	28139.6543
31486.00781	29769.75781
31486.16211	28563.37891
31486.2168	28864.12305
31486.22852	29870.53516
31486.54688	29846.44336
31486.64453	29265.67383
31486.7832	29223.87695
31486.97852	29807.14258
31487.06055	28625.44141
31487.41602	28956.23633
31487.63867	29748.94531
31487.68164	29815.79883
31487.83984	28996.92578
31488.10742	29755.25781
31488.38477	28938.11914
31489.00781	29748.95703
31489.10742	29784.65625
31489.74219	29049.17188
31489.85938	28978.01758
31490.37109	29165.01172
31490.76953	28964.74219
31490.90625	29256.28711
31490.95898	29240.84961
31491.10156	29607.68945
31492.13086	28747.54297
31492.15039	28625.50977
31492.20117	29278.80469
31492.22852	28629.42188
31493.46289	28617.38281
31493.5293	29825.7793
31493.60156	29573.69141
31493.93945	28638.63672
31494.47461	28805.87891
31494.66406	29042.81055
31494.79492	28605.50195
31494.82813	29939.94141
31494.89063	29927.72266
31495.34961	28786.39844
31495.41211	28771.64063
31496.01172	28724.78906
31496.19922	29221.15234
31496.84961	28973.35742
31497.00781	29744.75781
31497.24219	28884.28125
31497.70703	29603.02734
31498.58789	28954.30859
31498.8125	29119.5625
31498.84961	28002.86914
31499.18945	29052.99805
31499.35742	29934.00195
31500.43164	29826.91406
31500.80664	29787.25781
31501.19141	29130.42383
31501.24414	29108.07617
31501.58789	29725.70313
31502.19922	29298.92969
31502.32813	28639.26172
31502.70703	29764.95703
31502.84961	28693.36914
31503.29688	29970.76758
31503.48047	29466.36719
31503.50781	29779.15625
31504.5293	29323.76758
31504.53711	29075.0918
31504.58789	29487.64648
31504.76953	28027.78711
31505.11133	29706.3418
31505.55078	29272.75977
31505.69531	29610.69336
31505.76953	29231.20313
31505.80664	29773.05664
31505.90625	29747.55664
31506.21875	28982.18164
31506.30664	29831.35742
31506.35742	29679.55273
31506.63867	28610.49609
31506.79492	29309.02344
31507.95117	28136.86719
31508.21875	29236.20313
31508.30664	29811.35742
31508.4375	29133.26367
31508.50977	28848.30078
31509.15234	29239.97852
31509.44922	29334.98633
31510.08398	29284.88086
31510.33203	28209.19727
31510.7793	28947.82813
31510.78906	28986.35156
31511.01172	29232.44336
31511.41016	28949.1543
31511.83008	29260.5625
31511.99805	29665.31836
31512.15234	29228.94336
31512.16992	29248.41406
31512.73828	29561.62305
31512.82617	29314.86523
31513.52148	28904.22461
31513.80469	29241.17383
31513.88086	29238.74414
31514.25586	28625.32227
31514.45117	29234.98828
31514.85742	28978.13281
31515.70313	29279.99805
31515.75586	29606.17188
31516.60742	29745.05664
31516.83398	29229.41602
31517.38867	28220.21094
31517.88867	29143.80859
31518.33008	29946.28906
31518.47266	28995.38477
31518.8418	29229.67773
31519.29492	28955.08984
31519.95508	29105.05469
31520.2207	29001.82031
31520.24609	29021.55859
31520.40625	29688.25781
31520.80859	29326.3457
31521.50781	29772.95703
31521.99023	28977.34961
31522.02344	28022.18359
31523.04492	29331.18359
31523.74023	29613.04492
31524.91797	29312.32031
31526.81055	29175.68945
31526.8457	29597.5625
31527.14844	29328.39453
31527.56641	29611.58203
31527.77539	29803.08984
31527.97852	29588.29102
31528.65039	29316.05469
31529.19141	29086.15234
31529.77539	29307.89063
31530.17188	29021.22266
31530.52344	29610.4707
31530.78906	29135.11328
31530.80078	28049.79883
31531.91016	29592.80664
31532.03125	29023.79102
31532.30859	29074.49414
31533.31445	29161.86133
31533.44531	28023.49023
31534.0332	29594.58984
31535.69336	29303.14844
31535.85547	29280.63867
31535.99219	29371.97461
31536.32617	29074.30469
31536.53516	29339.7832
31536.60742	28023.25781
31536.70508	28589.93359
31536.875	29058.78906
31537.14258	29355.16992
31537.78711	29985.78516
31538.98242	29340.9082
31539.67578	29320.50781
31539.68945	29092.41992
31539.73242	28040.91602
31539.95313	28694.14453
31539.95313	29640.1582
31539.99805	28534.16406
31540.72656	29616.63477
31540.83984	29354.15234
31541.13477	29994.27344
31541.14844	28837.37891
31541.1543	29322.36328
31541.64844	29353.14453
31542.60156	29211.30078
31542.62891	29046.46094
31542.86133	29399.23633
31543.28711	29233.31055
31543.37695	28672.61133
31543.45508	28804.02539
31543.47852	29085.26172
31544.875	29256.13672
31544.9082	29448.25977
31545.59766	29369.64258
31546.62695	29093.84375
31546.67969	28669.08594
31546.96484	28525.25586
31547.38281	29048.55273
31547.70898	29362.33008
31547.91016	29272.55078
31547.96484	29057.72656
31548.13477	29258.70313
31549.61719	29156.23242
31549.94727	29115.49609
31550.13281	28867.97266
31551.30664	28230.25781
31551.42773	29309.39648
31551.51563	29347.93945
31551.59766	28009.19531
31551.93164	29344.02539
31552.04297	29987.73633
31552.23047	29250.90625
31552.63672	29574.75195
31553.11523	29227.01758
31553.35156	29644
31553.8457	29639.01367
31554.54688	28055.83594
31554.82227	29075.76367
31555.07031	29864.72852
31555.09375	29253.03125
31555.16016	29245.21289
31555.74609	29124.43359
31556.01953	28642.41797
31556.37109	29093.28125
31556.56055	28118.35156
31556.90625	29334.95703
31557.07813	29351.92773
31557.53711	29060.00391
31558.71094	28054.42578
31559.01953	28733.23828
31559.39648	28509.49023
31559.67773	28669.99414
31560.29883	29390.79688
31560.58984	29119.49805
31560.85352	28850.24414
31561.48828	29159.45703
31561.5293	29378.88477
31562.07031	29433.51758
31562.17578	29331.125
31562.65625	29088.16602
31562.74023	29257.41797
31562.87305	29907.16016
31563.17383	29240.04883
31563.20703	29349.15625
31563.625	29456.40234
31564.36328	29421.38281
31564.74219	29252.94727
31565.03125	28529.62305
31565.70703	29339.45703
31566.43945	29421.93164
31566.55859	29062.55664
31566.71875	29004.50781
31566.80664	29656.35742
31567.56055	29612.24414
31567.60742	29415.75781
31567.77734	29283.30859
31568.41211	29147.94727
31569.07813	28694.57813
31569.18555	29080.79688
31569.50781	29385.85742
31569.85547	29405.36328
31570.42773	29333.37109
31570.63867	29824.95703
31570.76953	29416.5
31572.125	29202.37305
31572.28125	29639.13086
31572.75977	29274.78906
31572.91406	28052.17773
31572.99805	28751.38672
31573.63867	29427.64258
31573.77148	29017.5
31573.95117	29328.95703
31574.01172	29431.79297
31574.60742	29357.65625
31574.87891	29945.38086
31574.90625	29437.65625
31574.91406	29400.45703
31575.125	29834.73633
31575.12695	29286.0293
31575.16797	29189.07422
31576.00781	29878.55664
31576.32031	29967.82227
31576.81445	29173.27539
31577.55664	29132.14844
31577.55664	29845.98828
31578.125	29703.35156
31578.43555	29426.64063
31579.0957	29894.58594
31579.53516	29164.47656
31579.94336	29283.45117
31579.95703	29678.00977
31580.10156	29217.52734
31580.75977	29953.56445
31581.20703	29335.05664
31581.22852	28828.55664
31581.72266	28600.06836
31582.28906	29627.72266
31582.47656	28569.77539
31582.55273	29586.31836
31582.91992	29402.50391
31582.99023	29955.99805
31583.03516	29819.74805
31583.13867	29129.35156
31583.20703	29617.21484
31583.32031	28043.76563
31583.42188	29921.24219
31583.52539	29420.54883
31584.74414	29631.13281
31585.05078	29139.55664
31585.0625	29211.55273
31585.13672	28025.96484
31585.50195	29433.5625
31585.88672	28817.02344
31585.9707	29803.41211
31586.31641	29330.16406
31586.4668	29062.97461
31586.80664	29326.05664
31586.95898	29203.1582
31586.95898	29624.18555
31587.3457	29824.92383
31587.50781	29409.55664
31587.8418	28583.18945
31588.96289	29602.58594
31589.77344	29359.74219
31589.84961	29356.51172
31589.91406	28498.86133
31590.61523	29836.92578
31592.73047	29220.7793
31592.95898	29392.3418
31593.01367	29378.23047
31593.27344	29950.17578
31593.33008	29774.4707
31593.41797	28882.41602
31593.81836	29338.32031
31594.14648	29803.80664
31594.25977	28456.74219
31594.98438	28665.93359
31595.11523	29758.10742
31595.20703	28092.55664
31595.40039	29037.95898
31595.6875	28168.5
31595.70703	29388.95703
31595.72852	29142.2832
31595.75	29236.85742
31596.08789	29227.73828
31596.35547	28470.75781
31596.5332	28257.05664
31596.81445	29711.98828
31597.29492	29046.58984
31597.94727	29033.91602
31598.45703	29365.48047
31598.53711	29041.86328
31598.61523	29308.49023
31598.78125	29375.50195
31598.80664	29345.15625
31599.28906	28014.63867
31599.41406	28637.26953
31599.69531	29627.79102
31600.19141	29116.47461
31600.50781	28576.05664
31600.99414	28931.85547
31602.10742	29187.46289
31602.30664	29796.15625
31602.83203	28842.52734
31603.04688	29939.6582
31603.24023	29795.38867
31603.98242	29074.26758
31604.17773	29002.34766
31604.28125	29042.5332
31604.70703	28206.65625
31605.77148	28294.98633
31605.93945	29274.16406
31606.71289	29838.35156
31606.88281	29410.50391
31606.9668	28496.21289
31608.09961	28782.16016
31608.13477	29061.83984
31608.20703	29878.95703
31608.39648	29327.06445
31609.00195	29622.12695
31609.62305	29047.40625
31609.99609	29227.625
31610.17969	29150.60156
31610.24219	28322.05469
31610.41797	29583.94336
31610.70313	29498.33008
31610.90625	29428.75781
31611.25781	29529.98438
31611.65039	29095.32617
31612.07617	29026.26172
31612.50781	29398.55664
31612.94727	29007.57227
31613.10938	29070.14844
31614.56836	29116.70898
31614.97852	28678.0625
31615.35156	28960.94727
31615.40234	29347.85938
31615.58398	29007.5293
31615.5957	29293.90039
31615.68555	28945.08789
31615.86719	28549.64063
31616.30664	28051.45703
31617.20703	28591.45703
31617.66016	28456.77148
31618.08594	29335.59961
31618.18945	28323.14258
31618.58008	29015.04492
31618.98828	29532.83398
31619.51367	29105.95508
31619.82227	28016.28125
31620.72852	28390.00586
31620.76172	28604.54102
31621.03711	28158.42969
31621.60742	29399.05664
31621.94141	28360.6582
31622.00195	29378.37305
31622.03711	28824.66602
31623.23242	29028.05273
31623.56445	29024.60938
31623.65039	28560.80859
31623.85547	29068.74219
31624.12109	29122.75
31624.20508	29299.24219
31624.42773	28189.65039
31624.70703	29772.15625
31625.00781	29450.35742
31625.45508	29005.19922
31625.50781	29761.55664
31625.66602	28184.46094
31626.14063	28991.09961
31626.31641	28312.97656
31626.64063	29977.15039
31627.14648	28768.63672
31627.58984	29769.49219
31627.86133	28321.71094
31627.9668	28514.00195
31628.31836	28988.22656
31628.74023	28837.25195
31630.43164	28203.82813
31630.80664	29413.85742
31630.95313	29355.47852
31631.02734	28059.74609
31631.10742	28287.55664
31631.375	29028.30859
31631.40234	29801.6582
31631.40625	29427.45703
31631.88086	29013.77539
31632.31445	28073.30469
31632.57617	28307.1875
31633.05469	29279.84961
31633.20703	28044.45703
31633.31055	29021.86914
31633.63867	28870.69727
31633.7832	29417.01172
31633.90625	29424.05664
31634.0332	28571.31445
31634.82813	28932.38672
31635.30469	28712.40625
31636.20703	29764.85742
31636.26758	28908.52539
31636.5	29299.98828
31637.7207	28902.49219
31638.19531	28582.18555
31638.69922	29515.22461
31638.76563	28741.06055
31638.92188	29004.5293
31639.92969	28822.91016
31640.01172	28326.22266
31640.2832	28992.30078
31641.27539	29013.83594
31641.37305	29022.17969
31642.27539	28792.00781
31642.31055	28569.60742
31642.70117	29986.9082
31643.28516	28836.28516
31643.77734	28352.82227
31644.02344	29429.25195
31644.38281	28999.52539
31644.46484	28641.25781
31644.51367	28816.03516
31644.59375	28038.25586
31645.20703	29438.75781
31645.48047	29042.25
31645.76367	28343.66602
31645.92383	29376.64453
31646.07813	28731.73438
31646.37891	29024.51758
31647.44141	29096.75
31647.90625	29342.05664
31648.10742	29435.65625
31648.1582	28920.72461
31648.66992	29365.4375
31648.67188	28343.24023
31648.80664	28590.45703
31648.82422	29281.94727
31648.86328	29036.04297
31649.80664	29234.95703
31649.97852	29016.80664
31650.28516	29061.29297
31650.98242	29053.7207
31651.03516	28335.95313
31651.57227	28216.26172
31651.5918	29781.86328
31652.05664	28901.67773
31652.16797	28785.83008
31653.01953	28157.39453
31653.25781	29489.95703
31653.92578	29021.71094
31653.96094	29714.58594
31654.17383	29034.29102
31654.40625	29443.45703
31655.55859	28635.64844
31656.00391	29073.96094
31656.30664	29209.91211
31658.26172	29110.37109
31658.80664	29417.65625
31659.29492	28800.73047
31659.48047	29018.56445
31660.13867	28769.73047
31660.17969	28345.10352
31661.13477	28333.55859
31661.79688	28807.78125
31661.80273	28748.79102
31661.99023	29021.16797
31662.14844	29520.49023
31662.28906	29811.41016
31662.70117	28239.49414
31663.74609	28844.19727
31663.94336	28828.68555
31663.94727	28021.20898
31664.06055	29530.96094
31664.19336	29946.02734
31665.11133	29427.74805
31665.36914	29007.93945
31665.38672	29051.63477
31666.44141	29799.39844
31667.31055	28282.43945
31668.09375	29049.70313
31669.16992	28746.43945
31669.32422	29497.52148
31669.96094	28067.86328
31670.61523	28804.7168
31670.71484	28755.25
31671.10547	28764.04883
31671.79102	29037.14648
31672.44531	29454.19531
31672.71875	29912.17773
31673.30273	28733.19922
31673.67188	28744.17188
31674.21875	29511.12109
31674.88086	29792.98242
31674.98828	29012.99023
31675.25781	29038.07031
31675.87109	29023.16797
31676.10742	29388.65625
31676.96094	28271.50977
31678.49414	29103.25391
31678.53711	29267.18945
31679.83789	29490.89648
31680.87695	28288.71875
31680.90625	29213.75781
31682.04883	29000.86328
31682.7168	29456.55078
31682.94922	28359.88867
31683.25391	28741.66406
31683.89844	28737.89258
31684.07617	28772.09375
31684.2207	28738.5332
31684.99414	28274.22852
31685.16211	29429.68945
31685.42969	28729.62109
31685.43359	29433.56445
31685.44922	29068.51758
31686.00781	29479.54102
31686.57617	28266.26172
31687.34375	28164.86133
31688.04688	28273.69922
31688.39258	29432.7207
31688.40039	28775.50195
31688.64648	28792.03516
31688.69531	28055.93945
31688.99805	28593.26758
31689.02539	29509.87305
31689.0332	29763.92383
31690.01563	28461.39648
31690.06641	29495.42188
31690.10742	28431.45703
31690.10938	28630.53125
31690.40625	29445.05664
31691.02148	28378.80664
31691.49609	28722.48828
31691.52344	28749.88477
31691.96094	29443.28906
31692.25781	28390.04492
31692.28906	28742.99023
31692.44922	29487.12305
31692.64258	28880.42969
31692.78516	28770.76172
31692.96289	28747.45313
31693.6582	28664.88672
31694.20703	29463.45703
31694.50781	29215.25781
31694.69531	28079.20508
31694.99609	28728.68555
31695.39844	28376.18555
31695.48047	28023.55664
31695.79883	28864.5
31695.98633	29487.92188
31696.58984	29146.8418
31696.60742	29426.95703
31696.76953	29242.83789
31697.40625	29420.45703
31697.53125	28734.82422
31697.73438	28731.85547
31698.46094	28774.76172
31699.0625	29411.06836
31699.30664	29448.55664
31699.37891	28224.7793
31699.60742	29506.65625
31699.66211	29740.31055
31700.3457	28750.60938
31700.58789	28735.67969
31700.60742	28107.15625
31701.78906	28129.99805
31701.81055	28732.86914
31702.32227	29403.22656
31702.91602	28372.28125
31703.35938	28776.51367
31703.71875	29272.08008
31704.46094	28351.14648
31704.80664	29451.55664
31705.24219	28088.85938
31705.50781	29495.35742
31705.93945	28354.625
31706.80664	29368.65625
31707.60352	28596.07031
31707.68164	28877.36133
31708.08789	29285.78906
31708.30664	29421.35742
31708.60742	29220.15625
31708.66211	28254.1582
31708.84375	28867.04688
31709.80078	28047.4668
31709.80664	29431.55664
31710.66602	28249.18555
31712.32227	28034.62109
31712.50781	29429.35742
31712.90234	28342.78711
31713.07422	28055.50977
31713.33203	28052.29297
31714.26367	29062.48047
31714.66406	28754.55859
31714.69531	28039.24414
31714.70703	29239.05664
31715.40625	29422.05664
31717.06445	29954.00977
31717.63477	28060.01172
31717.70703	29446.45703
31718.42578	28757.15039
31718.70703	28458.75781
31718.98047	28706.08398
31719.50781	29228.55664
31720.20703	29455.95703
31721.02148	28773.31641
31721.18555	28469.0625
31721.25586	28865.86719
31722.89258	29465.82617
31723.00781	29411.05664
31723.90625	29433.35742
31723.97266	29044.15234
31723.99219	28203.5
31724.04883	29034.70508
31724.18164	28128.98633
31724.40625	29433.65625
31724.80664	29358.55664
31725.13086	28748.51953
31725.77539	29084.85547
31726.28906	28266.96289
31726.30664	29439.15625
31726.80664	29496.85742
31727.50781	29451.95703
31728.63086	28252.22461
31729.24805	29010.07227
31730.04883	28744.60156
31730.26953	28459.66406
31730.28125	29478.72852
31730.58008	28771.55273
31730.86719	28254.57227
31730.99805	28201.45898
31731.29688	29961.75391
31731.39063	29047.61133
31731.68164	29906.83594
31732.04297	29964.57813
31732.23047	28735.22656
31732.41016	28131.32227
31732.79688	28105.20898
31733.60547	29024.22461
31734.50781	29454.55664
31734.55859	28068.50586
31734.57031	28052.41992
31735.70508	29916.93555
31735.93359	29523.16602
31736.13086	28108.54883
31736.19727	28743.99414
31736.55078	28737.0957
31737.02539	28733.83594
31737.05273	28087.82422
31738.55664	29781.63867
31738.56836	29901.31641
31738.60938	29003.31445
31738.70703	29260.85742
31738.81055	28757.26758
31739.05078	29207.77344
31739.11523	28748.31055
31739.20703	29528.25781
31739.5332	28276.91406
31740.06836	28762.39258
31740.22852	28057.53906
31740.48047	29780.62695
31740.88281	28693.4668
31740.91992	28124.21094
31742.19336	28773.67969
31742.38867	28016.26563
31742.64844	28122.3418
31742.6582	29966.81055
31743.39258	28123.88867
31743.43555	29874.29883
31743.90625	29494.75781
31744.23828	28139.6582
31744.31836	29915.26563
31744.66797	29974.59375
31744.69727	28725.56445
31745.63672	28977.33008
31746.52734	28699.23242
31746.80469	28063.57813
31747.61719	29917.19141
31748.70703	28438.55664
31749.0625	29782.13477
31749.15039	28052.22852
31749.30664	29528.05664
31749.60156	29527.94922
31750.13281	28125.52734
31750.20703	29076.18359
31750.5332	28076.75195
31751.30859	29006.11523
31751.80078	28052.83984
31751.97852	28144.48242
31752.74023	28707.62109
31752.97852	29726.60938
31754.50781	28756.35742
31754.88086	29933.52148
31754.99609	29779.91797
31755.10742	28150.45703
31755.70898	29774.52344
31756.06055	29534.9082
31756.25391	28726.60742
31756.89648	28038.44141
31757.68359	29826.87891
31758.28125	29796.95117
31760.10742	28847.51367
31760.49414	29439.61328
31760.90625	29541.75781
31761.37695	28157.60938
31761.70117	28464.07227
31762.07227	29795.95703
31762.4082	28578.97461
31762.90625	29534.25781
31763.32227	29549.16992
31763.36133	28072.18945
31763.71094	28152.90039
31764.12891	29014.5625
31764.34961	28378.37109
31764.68164	29825.87695
31764.73047	29783.60547
31764.93555	28122.9707
31765.35352	28838.88281
31765.45898	28457.58789
31765.48828	29810.78125
31766.07227	29868.56055
31766.0957	28262.69336
31766.29297	29412.53711
31766.30664	28758.85742
31766.57813	29772.67578
31767.30664	28081.95703
31767.5332	28509.42188
31767.81445	29785.35156
31768.10742	29263.85742
31768.11328	29573.91016
31769.40039	29882.97656
31771.00781	29250.75781
31771.21094	28835.17578
31771.50781	29542.25781
31771.55469	29457.09961
31771.79883	29853.51563
31772.08203	29940.21289
31772.36523	29795.26367
31772.80664	29529.35742
31772.94531	28449.85938
31773.10742	29238.85742
31773.34766	29356.41211
31773.66992	28004.81641
31773.74219	29472.08984
31774.38867	28341.18945
31774.89453	29775.05469
31774.9707	28369.45508
31775.10742	28556.07617
31776.25195	29484.57031
31777.03906	29763.63867
31777.61328	29703.44141
31777.71875	29514.71875
31778.04102	29845.92773
31778.42773	28297.35742
31779.26563	29533.34961
31780.95898	28250.76367
31782.12695	28010.94727
31782.16406	28275.23242
31782.49805	28843.6543
31782.51172	29872.36328
31782.62695	28118.67188
31782.70508	29228.44336
31782.80859	28837.03711
31782.91406	29770.76172
31783.50781	29437.65625
31783.58203	29831.20313
31784.71484	28259.3125
31785.05664	28434.30273
31785.56836	29005.91016
31785.79102	28215.88477
31786.39648	29855.21484
31786.48438	29983.19922
31786.98047	29888.48047
31787.4082	28601.97266
31787.70117	29872.9707
31788.53711	29825.09766
31789.52344	28609.51758
31789.94336	28019.81641
31790.40234	28362.63672
31791.01563	29880.08789
31791.06836	29857.72852
31791.07227	28285.78711
31791.11914	28068.66992
31791.56445	29809.1582
31791.56836	28221.34766
31792.16406	29577.31055
31792.51758	29543.78711
31792.63281	29870.64063
31793.52734	28081.0957
31794.27148	28777.78125
31794.54492	28361.67969
31796.27148	29976.44531
31796.78906	29663.73047
31797.06055	28852.74414
31797.69922	29845.75195
31798.38477	29869.53906
31798.81641	28289.31445
31799.16211	28835.00586
31799.32813	28413.83984
31799.55664	28077.03516
31799.56055	28080.33789
31800.90234	28263.40234
31801.38477	28151.00781
31802.1543	28273.49609
31803.5293	29004.01758
31804.25	28413.26563
31804.75781	29326.0918
31804.76172	28153.53125
31804.85547	29927.3125
31806.31055	29837.19531
31806.87305	29846.79688
31807.07422	28071.33789
31807.19141	29292.37695
31808.32227	29522.53125
31808.69336	28260.21289
31808.75781	28826.41602
31808.80078	29292.04492
31809.2832	28732.68945
31809.46875	29844.625
31810.4043	28134.32031
31810.59375	29613.75586
31812.52734	28382.65234
31813.18164	28413.31836
31813.39844	29870.61719
31813.50195	28293.54102
31813.53906	28076.01953
31813.56641	28488.4043
31813.59766	28015.62305
31814.39453	28137.48047
31815.02539	29775.98633
31815.04688	28422.99219
31815.22656	28850.40039
31815.50781	29513.25781
31815.63477	28942.53906
31815.95117	28409.12695
31816.84961	28838.11914
31817.23828	28465.04102
31817.88477	28461.5293
31818.55469	29859.33594
31820.20117	28467.98438
31821.70508	28060.49023
31821.70508	28431.63477
31822.19336	29966.20898
31824.06445	28035.69141
31824.38867	29016.21289
31824.72852	28314.73047
31824.75781	28414.95898
31824.86328	29606.63867
31825.81836	29086.67969
31827.9375	28461.56445
31828.57227	28076.86133
31828.69922	28982.58008
31829.88672	28050.44141
31830.36914	28985.16602
31830.63477	28285.64453
31832.48633	29288.50781
31832.76563	29115.51563
31833.00586	28124.83203
31833.1875	28472.66211
31834.50586	28265.42969
31834.55078	28936.98242
31834.58203	28321.50781
31834.61133	28181.80078
31835.06641	28895.01367
31835.22461	28322.54883
31835.42969	28478.42383
31836.44531	28224.67383
31837.80859	28482.52344
31838.56055	28023.13281
31839.01758	28946.76172
31839.17188	28049.92188
31840.10742	29014.73828
31840.29492	28070.59375
31840.48828	28128.98047
31840.87695	28141.41992
31840.92188	28130.14648
31841.81641	29226.33398
31842.34766	28371.40625
31842.58398	28928.32227
31843.09961	28183.27734
31843.28125	29727.8125
31843.42383	28957.62109
31843.80273	28209.50586
31843.80664	28909.45703
31843.92188	29237.51758
31844.00781	29352.65625
31844.17188	28174.43945
31844.51563	28172.08203
31844.85938	28314.9668
31845.43359	29156.75195
31845.67969	29010.37891
31846.70508	28198.00195
31847.54102	28072.43359
31847.79102	29566.98047
31848.30078	28163.60938
31848.93555	29113.36914
31849.61719	28045.74219
31849.66406	28196.25195
31850.01758	28175.57031
31850.89648	28664.20898
31851.02539	28081.61914
31851.07813	28171.75781
31851.7832	28051.13281
31851.91602	28210.33984
31852.16797	28937.16016
31852.19336	28454.24414
31852.30664	28938.55664
31852.85742	28026.40234
31852.875	29933.61328
31852.97266	28463.84375
31853.13086	29945.96484
31853.14258	28340.63867
31854.20508	29015.29492
